_id,timestamp,latency,bandwidthDown,bandwidthUp,latitude,longitude
1183,2024-11-12T22:02:20.410446,286.0,,,42.36111067711849,-83.72764294068712
1184,2024-11-12T22:02:21.380382,265.0,,,42.36121264261809,-83.72778027928604
1185,2024-11-12T22:02:22.425373,303.0,,,42.36131470102081,-83.72792046187693
1186,2024-11-12T22:02:23.536759,420.0,,,42.361418085826465,-83.72806240772678
1187,2024-11-12T22:02:24.490811,373.0,,,42.36152119837129,-83.72820415143826
1188,2024-11-12T22:02:25.793999,675.0,,,42.361624720579115,-83.72834615768613
1189,2024-11-12T22:02:27.241672,1123.0,,,42.36183250132311,-83.72863258792641
1190,2024-11-12T22:02:27.610544,491.0,,,42.36183250132311,-83.72863258792641
1191,2024-11-12T22:02:28.516585,398.0,,,42.36193599187353,-83.72877652419855
1192,2024-11-12T22:02:29.484587,367.0,,,42.36203900595293,-83.72891959668533
1193,2024-11-12T22:02:30.428390,310.0,,,42.36214034680224,-83.72906002894374
1194,2024-11-12T22:02:31.721826,606.0,,,42.362239946845186,-83.72919570133428
1195,2024-11-12T22:02:32.664883,546.0,,,42.36233476743299,-83.72932446123767
1196,2024-11-12T22:02:33.629803,511.0,,,42.362426680326664,-83.72944621296712
1197,2024-11-12T22:02:34.585823,470.0,,,42.362517391364676,-83.72956080179164
1198,2024-11-12T22:02:35.544621,428.0,,,42.362610787997355,-83.7296703554523
1199,2024-11-12T22:02:36.508333,391.0,,,42.36270770995113,-83.72977302024825
1200,2024-11-12T22:02:37.790314,670.0,,,42.36280920044538,-83.72986682752065
1201,2024-11-12T22:02:38.374565,254.0,,,42.362918382680014,-83.72995072704856
1202,2024-11-12T22:02:39.707263,589.0,,,42.36303516657932,-83.73002687102262
1203,2024-11-12T22:02:40.669631,552.0,,,42.363155178599456,-83.73009965074944
1204,2024-11-12T22:02:41.384474,265.0,,,42.36327567772788,-83.73016909509505
1205,2024-11-12T22:02:42.586731,471.0,,,42.363396901008706,-83.73023619260454
1206,2024-11-12T22:02:43.547693,430.0,,,42.36351814537954,-83.73030171178362
1207,2024-11-12T22:02:44.512185,394.0,,,42.36363934217052,-83.73036312113415
1208,2024-11-12T22:02:45.468722,355.0,,,42.363760660055824,-83.73042176856471
1209,2024-11-12T22:02:46.433964,319.0,,,42.363880727290855,-83.73047339414232
1210,2024-11-12T22:02:47.384225,268.0,,,42.36400169603585,-83.73051320146115
1211,2024-11-12T22:02:48.659803,542.0,,,42.36412529605768,-83.73054269903419
1212,2024-11-12T22:02:49.571974,455.0,,,42.36424967374002,-83.73056390640224
1213,2024-11-12T22:02:50.591139,474.0,,,42.36437507922387,-83.73057453107829
1214,2024-11-12T22:02:51.552164,435.0,,,42.364500160774654,-83.73057686453791
1215,2024-11-12T22:02:52.513387,396.0,,,42.364626065987906,-83.73057359604377
1216,2024-11-12T22:02:53.465904,348.0,,,42.36475183533343,-83.7305677714318
1217,2024-11-12T22:02:54.431445,314.0,,,42.36487722790735,-83.73056340093004
1218,2024-11-12T22:02:55.399808,282.0,,,42.365002477016795,-83.73056177860528
1219,2024-11-12T22:02:56.663044,547.0,,,42.36512770751293,-83.73056226005886
1220,2024-11-12T22:02:57.642040,523.0,,,42.36525304894075,-83.7305653498385
1221,2024-11-12T22:02:58.588337,471.0,,,42.365378001775504,-83.73056982447098
1222,2024-11-12T22:02:59.550620,433.0,,,42.36550262384288,-83.73057855279463
1223,2024-11-12T22:03:00.527609,410.0,,,42.36550262384288,-83.73057855279463
1224,2024-11-12T22:03:01.789364,671.0,,,42.36574909946934,-83.73061221438246
1225,2024-11-12T22:03:02.753674,635.0,,,42.365870386320175,-83.73063600438316
1226,2024-11-12T22:03:03.708838,590.0,,,42.36599203205017,-83.73066183465198
